% Edge sensor logfile normalized 'log_20240202_161748.204/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887072.1280 8 5 3 1 3 7 5 2  0.0000
1706887072.1373 15 14 3 0 0 4 0 2  0.0000
1706887072.1440 7 4 0 0 0 0 0 0  0.0000
1706887072.1529 5 0 0 0 0 0 3 7  0.0000
1706887072.1603 0 0 5 3 0 1 2 0  0.0000
1706887072.1681 5 4 10 8 0 0 0 0  0.0000
1706887072.1766 10 8 0 0 0 0 0 4  0.0000
1706887072.1849 8 3 0 0 0 2 0 6  0.0000
1706887072.1926 2 0 1 0 0 1 5 5  0.0000
1706887072.2005 0 0 1 0 1 0 0 0  0.0000
1706887072.2089 0 0 3 10 1 0 2 3  0.0000
1706887072.2167 4 3 0 0 0 0 3 1  0.0000
1706887072.2240 2 3 1 0 0 2 3 8  0.0000
1706887072.2322 0 0 1 3 5 4 0 5  0.0000
1706887072.2400 0 0 0 0 0 5 5 0  0.0000
1706887072.2490 3 0 0 0 1 4 4 6  0.0000
1706887072.2563 2 0 1 0 5 6 2 2  0.0000
1706887072.2648 1 0 0 0 0 5 2 0  0.0000
1706887072.2731 0 0 6 8 0 1 2 4  0.0000
1706887072.2805 0 0 2 0 2 0 3 0  0.0000
1706887072.2883 0 0 2 0 0 0 0 0  0.0000
1706887072.2962 0 0 4 5 4 3 3 0  0.0000
1706887072.3046 0 1 7 4 2 0 2 0  0.0000
1706887072.3124 2 0 0 0 0 0 0 0  0.0000
1706887072.3201 7 2 1 0 0 1 1 1  0.0000
1706887072.3281 2 0 1 0 0 1 6 0  0.0000
1706887072.3370 0 3 2 1 0 0 0 0  0.0000
1706887072.3449 7 4 3 3 0 0 0 1  0.0000
1706887072.3522 7 2 1 0 0 0 0 5  0.0000
1706887072.3600 4 1 0 0 0 0 3 0  0.0000
1706887072.3688 2 0 0 0 0 1 1 0  0.0000
1706887072.3767 5 1 0 1 0 0 3 0  0.0000
1706887072.3845 1 0 1 0 0 1 1 1  0.0000
1706887072.3924 2 6 0 0 0 7 11 6  0.0000
1706887072.4008 0 0 0 6 3 1 0 0  0.0000
1706887072.4084 0 0 0 0 0 0 0 0  0.0000
1706887072.4162 0 1 0 0 0 7 4 0  0.0000
1706887072.4243 0 0 0 3 0 7 5 1  0.0000
1706887072.4321 0 0 1 0 0 0 0 0  0.0000
1706887072.4411 0 2 2 0 3 6 3 0  0.0000
1706887072.4484 2 0 0 0 2 0 0 0  0.0000
1706887072.4571 0 2 0 1 0 1 6 1  0.0000
1706887072.4649 0 0 9 4 5 2 3 6  0.0000
1706887072.4729 0 6 1 0 1 0 0 1  0.0000
1706887072.4808 0 0 2 4 0 0 0 0  0.0000
1706887072.4886 7 7 2 0 0 3 3 4  0.0000
1706887072.4968 0 0 0 0 0 0 8 0  0.0000
1706887072.5047 2 1 0 1 0 3 7 1  0.0000
1706887072.5125 13 7 3 0 0 0 0 3  0.0000
1706887072.5209 1 1 0 0 0 0 0 2  0.0000
1706887072.5283 0 0 0 0 0 0 0 1  0.0000
1706887072.5362 0 0 2 2 4 12 5 3  0.0000
1706887072.5444 0 0 1 6 2 1 5 0  0.0000
1706887072.5522 0 2 0 0 0 0 5 0  0.0000
1706887072.5601 1 4 0 3 6 4 0 3  0.0000
1706887072.5685 0 0 0 0 6 0 0 0  0.0000
1706887072.5770 0 0 3 0 2 2 0 0  0.0000
1706887072.5848 2 6 2 1 0 0 0 0  0.0000
1706887072.5930 0 0 1 2 2 4 4 0  0.0000
1706887072.6008 0 0 0 0 0 0 0 0  0.0000
1706887072.6086 2 6 4 1 3 1 0 0  0.0000
1706887072.6170 1 0 0 0 0 0 3 5  0.0000
1706887072.6244 4 0 0 0 0 0 4 17  0.0000
1706887072.6320 0 0 0 0 0 9 26 22  0.0000
1706887072.6405 1 2 0 3 0 0 0 7  0.0000
1706887072.6483 6 0 0 0 0 0 0 10  0.0000
1706887072.6562 2 5 3 0 0 0 18 29  0.0000
1706887072.6646 0 0 0 0 1 12 23 17  0.0000
1706887072.6731 0 2 5 8 29 29 15 13  0.0000
1706887072.6807 0 0 0 0 4 4 8 1  0.0000
1706887072.6881 6 0 0 0 0 16 22 17  0.0000
1706887072.6970 0 0 0 2 19 35 20 16  0.0000
1706887072.7049 1 2 8 20 19 18 7 8  0.0000
1706887072.7123 3 14 25 19 13 12 11 7  0.0000
1706887072.7202 0 1 0 1 3 0 0 5  0.0000
1706887072.7284 1 5 12 21 21 10 9 8  0.0000
1706887072.7368 3 10 20 19 20 10 10 7  0.0000
1706887072.7446 18 26 21 12 10 10 3 4  0.0000
1706887072.7525 28 17 8 10 4 11 11 14  0.0000
1706887072.7609 0 1 5 2 0 0 0 0  0.0000
1706887072.7681 13 19 20 11 5 6 4 0  0.0000
1706887072.7766 21 21 14 6 7 8 4 9  0.0000
1706887072.7850 18 10 4 7 3 6 3 3  0.0000
1706887072.7928 17 4 5 11 11 6 9 11  0.0000
1706887072.8007 3 0 0 5 9 5 4 0  0.0000
1706887072.8080 14 14 6 2 6 7 2 2  0.0000
1706887072.8167 18 12 7 3 2 8 12 17  0.0000
1706887072.8242 9 5 5 4 11 11 6 0  0.0000
1706887072.8326 7 2 7 2 4 2 0 0  0.0000
1706887072.8405 5 5 7 7 4 6 0 0  0.0000
1706887072.8483 8 7 2 3 2 3 4 0  0.0000
1706887072.8575 7 2 4 5 3 11 0 0  0.0000
1706887072.8643 0 0 4 11 1 0 0 0  0.0000
1706887072.8727 8 6 4 0 0 0 0 0  0.0000
1706887072.8802 0 0 3 0 0 0 0 0  0.0000
1706887072.8881 7 8 5 7 0 0 0 0  0.0000
1706887072.8970 5 6 6 0 0 0 0 0  0.0000
1706887072.9042 10 4 0 0 0 0 0 1  0.0000
1706887072.9122 5 0 0 0 0 0 2 2  0.0000
1706887072.9201 0 0 0 0 0 0 0 3  0.0000
1706887072.9281 0 0 0 0 0 3 0 5  0.0000
1706887072.9371 2 0 0 0 0 0 0 0  0.0000
