% Edge sensor logfile normalized 'log_20231228_100553.231/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703754357.0415 511 583 565 689 937 889 588 488  0.0498
1703754357.0494 541 585 573 669 915 887 588 474  0.0482
1703754357.0575 623 644 616 731 955 931 603 494  0.0574
1703754357.0655 706 690 625 705 941 902 591 477  0.1090
1703754357.0735 732 719 644 716 941 897 596 488  0.1091
1703754357.0815 848 801 713 740 959 924 600 502  0.1098
1703754357.0893 920 861 753 764 967 921 603 502  0.1098
1703754357.0974 957 902 775 756 943 887 586 514  0.1084
1703754357.1054 963 947 828 813 967 926 638 519  0.1116
1703754357.1133 1000 1000 884 842 971 924 630 550  0.1111
1703754357.1213 1000 995 916 880 977 926 645 559  0.1119
1703754357.1294 996 1000 955 900 997 955 670 581  0.1137
1703754357.1372 1000 1000 1000 957 1000 995 750 669  0.1276
1703754357.1453 1000 1000 1000 982 1000 987 778 706  0.1350
1703754357.1533 983 1000 1000 977 971 965 852 782  0.1350
1703754357.1611 996 1000 1000 1000 1000 992 915 870  0.1350
1703754357.1691 1000 1000 1000 1000 1000 1000 977 983  0.1350
1703754357.1771 983 1000 1000 1000 987 985 982 1000  0.1350
1703754357.1853 976 988 1000 1000 1000 997 1000 1000  0.1350
1703754357.1931 970 984 1000 1000 1000 997 1000 1000  0.1350
1703754357.2011 937 956 970 1000 1000 992 1000 1000  0.1350
1703754357.2090 900 943 961 1000 1000 987 1000 1000  0.1350
1703754357.2170 884 931 967 1000 1000 1000 1000 1000  0.1350
1703754357.2250 788 883 933 991 997 997 1000 1000  0.1350
1703754357.2330 719 824 888 964 963 970 975 1000  0.1350
1703754357.2410 663 767 873 966 957 970 985 1000  0.1281
1703754357.2490 600 715 811 924 929 955 982 1000  0.1182
1703754357.2568 511 656 783 878 885 929 960 1000  0.1090
1703754357.2649 491 601 732 842 843 894 945 991  0.1011
1703754357.2729 438 571 695 813 817 887 925 974  0.0956
1703754357.2809 402 521 612 729 748 811 845 912  0.0819
1703754357.2888 382 496 567 640 692 755 802 867  0.0554
1703754357.2970 402 492 535 607 652 691 725 799  0.0335
1703754357.3049 402 489 503 541 582 611 623 709  0.0020
1703754357.3128 389 466 475 505 550 540 568 618  0.0000
1703754357.3211 392 485 486 512 540 491 493 545  0.0000
1703754357.3289 409 498 496 505 536 462 453 505  0.0000
1703754357.3368 415 473 473 485 520 459 461 471  0.0000
1703754357.3448 389 473 471 498 522 459 436 457  0.0000
1703754357.3539 402 494 492 525 554 484 438 474  0.0000
1703754357.3617 402 487 490 503 538 476 431 432  0.0000
1703754357.3690 363 469 460 485 522 476 418 451  0.0000
1703754357.3768 405 494 494 505 528 471 443 454  0.0000
1703754357.3847 402 496 511 509 536 488 456 497  0.0000
1703754357.3927 396 471 494 498 518 466 428 443  0.0000
1703754357.4017 396 482 486 490 520 464 436 474  0.0000
1703754357.4096 425 496 511 525 530 484 451 463  0.0000
1703754357.4169 409 485 498 505 532 476 446 457  0.0000
1703754357.4258 376 476 466 492 518 457 446 449  0.0000
1703754357.4336 412 492 501 523 544 496 456 483  0.0000
1703754357.4416 415 478 496 509 524 479 436 451  0.0000
1703754357.4495 402 476 475 490 510 449 421 449  0.0000
1703754357.4575 392 480 490 494 518 469 438 460  0.0000
1703754357.4648 412 496 524 518 532 486 446 460  0.0000
1703754357.4737 402 482 486 492 512 469 448 466  0.0000
1703754357.4816 372 476 492 503 518 459 441 435  0.0000
1703754357.4896 396 478 475 492 504 449 451 474  0.0000
1703754357.4974 382 480 488 492 510 459 446 451  0.0000
1703754357.5054 386 480 477 492 514 457 443 437  0.0000
1703754357.5134 396 492 507 505 524 466 448 471  0.0000
1703754357.5215 405 494 507 496 522 491 451 457  0.0000
1703754357.5294 399 480 490 503 524 481 446 446  0.0000
1703754357.5374 399 485 486 501 520 479 446 451  0.0000
1703754357.5454 419 503 520 516 516 493 451 457  0.0000
1703754357.5533 376 473 492 498 512 454 438 460  0.0000
1703754357.5613 386 476 494 485 514 459 438 443  0.0000
1703754357.5693 386 492 503 505 520 474 441 454  0.0000
1703754357.5773 409 487 490 503 510 479 441 451  0.0000
1703754357.5853 366 455 473 478 502 435 443 457  0.0000
1703754357.5934 402 485 492 498 518 479 446 471  0.0000
1703754357.6012 422 501 503 516 526 481 456 480  0.0000
1703754357.6092 389 476 488 501 510 479 443 466  0.0000
1703754357.6172 372 478 490 485 518 469 443 449  0.0000
1703754357.6250 415 503 513 525 536 488 461 463  0.0000
1703754357.6331 382 460 479 476 506 469 456 463  0.0000
1703754357.6412 363 476 496 492 506 459 436 449  0.0000
1703754357.6490 392 473 494 492 522 481 466 474  0.0000
1703754357.6570 422 492 513 525 534 476 438 451  0.0000
1703754357.6651 389 478 483 490 504 454 428 460  0.0000
1703754357.6732 415 482 490 498 528 491 456 457  0.0000
1703754357.6813 419 494 505 514 534 491 456 471  0.0000
1703754357.6893 409 489 492 512 530 488 448 446  0.0000
1703754357.6972 382 482 488 487 522 454 428 454  0.0000
1703754357.7052 412 489 501 512 524 498 453 474  0.0000
1703754357.7130 396 480 486 492 516 447 438 446  0.0000
1703754357.7210 419 492 490 494 512 466 431 460  0.0000
1703754357.7292 405 469 486 498 514 459 436 454  0.0000
1703754357.7370 422 492 513 496 522 491 453 468  0.0000
1703754357.7450 396 480 479 490 512 462 431 451  0.0000
1703754357.7530 396 485 481 501 520 464 428 454  0.0000
1703754357.7609 396 466 490 505 514 479 448 454  0.0000
1703754357.7691 399 489 486 494 516 486 426 449  0.0000
1703754357.7774 382 473 468 503 518 474 423 466  0.0000
1703754357.7853 396 496 498 501 530 479 458 500  0.0000
1703754357.7934 402 471 481 492 520 474 441 451  0.0000
1703754357.8015 376 473 486 501 532 466 433 460  0.0000
1703754357.8093 422 496 501 496 522 479 448 451  0.0000
1703754357.8175 412 492 503 503 528 481 456 451  0.0000
1703754357.8255 402 494 496 496 510 466 421 437  0.0000
1703754357.8334 372 466 477 498 522 474 446 468  0.0000
1703754357.8413 399 489 492 503 526 479 421 477  0.0000
1703754357.8493 402 489 488 487 514 452 426 449  0.0000
1703754357.8572 382 473 479 492 520 466 436 437  0.0000
1703754357.8654 402 494 498 525 538 474 458 494  0.0000
1703754357.8734 412 489 496 509 524 476 436 454  0.0000
1703754357.8813 376 476 475 476 508 469 433 451  0.0000
1703754357.8892 399 482 486 501 526 476 438 454  0.0000
1703754357.8972 392 487 513 509 516 484 451 457  0.0000
1703754357.9052 396 480 494 498 526 481 451 449  0.0000
1703754357.9132 359 473 492 503 508 476 438 449  0.0000
1703754357.9213 432 496 509 523 534 498 468 468  0.0000
1703754357.9291 399 480 486 503 508 462 428 446  0.0000
1703754357.9370 363 455 483 483 512 466 426 412  0.0000
1703754357.9450 409 498 507 518 510 462 441 477  0.0000
1703754357.9530 409 498 511 523 530 486 456 451  0.0000
1703754357.9609 412 482 477 467 504 466 433 423  0.0000
1703754357.9692 389 494 501 512 518 466 438 460  0.0000
1703754357.9770 425 512 518 521 528 481 451 468  0.0000
1703754357.9849 392 478 483 474 502 457 428 449  0.0000
1703754357.9929 382 476 477 476 508 454 433 435  0.0000
1703754358.0009 376 482 496 509 530 501 463 500  0.0000
1703754358.0088 415 494 503 507 516 466 433 449  0.0000
1703754358.0169 382 466 468 483 497 447 446 435  0.0000
1703754358.0259 376 478 507 512 524 471 438 460  0.0000
1703754358.0327 409 492 492 483 502 457 446 451  0.0000
1703754358.0410 402 476 483 503 514 457 418 426  0.0000
1703754358.0499 386 482 479 481 508 462 431 449  0.0000
1703754358.0577 415 512 518 527 532 496 463 460  0.0000
1703754358.0648 402 478 488 492 518 474 451 471  0.0000
1703754358.0738 392 489 498 498 522 464 441 446  0.0000
1703754358.0818 402 482 486 503 514 466 458 457  0.0000
1703754358.0889 419 503 509 503 512 481 453 449  0.0000
1703754358.0978 386 476 483 478 493 430 423 443  0.0000
1703754358.1056 396 482 501 507 522 466 446 460  0.0000
1703754358.1136 412 494 507 496 516 459 423 426  0.0000
1703754358.1216 389 480 492 514 526 469 448 466  0.0000
1703754358.1295 379 466 475 483 510 474 431 437  0.0000
1703754358.1378 386 503 505 505 536 474 448 480  0.0000
1703754358.1456 389 480 503 501 516 462 436 449  0.0000
1703754358.1535 372 485 477 476 497 466 446 457  0.0000
1703754358.1615 396 498 498 512 528 479 446 463  0.0000
1703754358.1695 396 482 509 505 528 491 463 451  0.0000
1703754358.1776 405 489 488 498 493 457 433 446  0.0000
1703754358.1856 392 489 498 505 516 469 456 463  0.0000
1703754358.1935 422 501 511 523 526 474 468 474  0.0000
1703754358.2014 402 482 492 490 512 457 443 446  0.0000
1703754358.2094 392 471 473 481 506 457 436 446  0.0000
1703754358.2174 409 503 505 514 532 493 451 477  0.0000
1703754358.2255 402 496 492 496 524 469 443 432  0.0000
1703754358.2334 389 471 468 474 502 469 436 423  0.0000
1703754358.2413 415 494 503 496 526 479 451 446  0.0000
1703754358.2493 409 498 511 505 524 481 451 466  0.0000
1703754358.2573 399 494 479 483 502 432 426 437  0.0000
1703754358.2655 389 480 501 498 508 471 433 443  0.0000
1703754358.2733 419 494 505 523 522 469 463 483  0.0000
1703754358.2813 376 478 498 512 518 462 428 449  0.0000
1703754358.2891 369 476 494 490 506 452 436 449  0.0000
1703754358.2971 405 496 494 494 512 471 441 443  0.0000
1703754358.3053 396 478 494 498 516 476 441 451  0.0000
1703754358.3133 386 482 488 483 502 459 416 418  0.0000
1703754358.3213 405 482 481 505 532 479 443 466  0.0000
