% Edge sensor logfile normalized 'log_20240202_161748.666/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887070.7077 0 0 0 0 1 4 0 0  0.0000
1706887070.7153 0 0 0 6 6 8 3 0  0.0000
1706887070.7236 0 0 2 1 1 0 0 0  0.0000
1706887070.7308 2 0 2 0 0 0 0 0  0.0000
1706887070.7395 0 0 0 0 0 0 0 0  0.0000
1706887070.7472 0 0 0 0 0 0 0 0  0.0000
1706887070.7556 0 0 0 2 0 2 4 5  0.0000
1706887070.7628 0 0 0 0 0 0 0 0  0.0000
1706887070.7715 0 0 0 0 0 8 13 12  0.0000
1706887070.7794 0 4 8 15 8 7 6 0  0.0000
1706887070.7870 13 7 6 3 0 0 0 0  0.0000
1706887070.7956 0 0 0 0 0 0 0 0  0.0000
1706887070.8030 2 1 1 0 1 1 2 1  0.0000
1706887070.8116 0 0 0 0 2 3 0 4  0.0000
1706887070.8190 0 0 6 6 5 8 2 3  0.0000
1706887070.8270 0 3 6 7 1 0 0 0  0.0000
1706887070.8357 2 0 2 7 1 8 2 0  0.0000
1706887070.8432 3 2 6 6 5 0 1 0  0.0000
1706887070.8516 4 4 0 0 0 0 1 4  0.0000
1706887070.8591 0 0 0 0 0 0 5 3  0.0000
1706887070.8676 0 0 1 2 4 0 1 2  0.0000
1706887070.8756 0 0 0 4 0 0 0 0  0.0000
1706887070.8832 0 0 1 0 2 0 0 0  0.0000
1706887070.8918 0 7 7 8 1 0 7 13  0.0000
1706887070.8991 0 2 4 12 15 10 7 10  0.0000
1706887070.9075 14 18 19 8 9 9 6 13  0.0000
1706887070.9150 6 5 6 6 1 4 1 0  0.0000
1706887070.9230 11 7 9 7 8 3 5 10  0.0000
1706887070.9315 4 3 4 5 8 10 0 0  0.0000
1706887070.9391 5 6 7 0 0 0 0 0  0.0000
1706887070.9475 0 0 0 0 0 0 0 0  0.0000
1706887070.9549 0 0 0 0 0 0 5 6  0.0000
1706887070.9636 0 0 0 0 0 0 0 0  0.0000
1706887070.9709 0 0 0 0 0 0 0 0  0.0000
1706887070.9793 0 0 0 0 0 3 1 6  0.0000
1706887070.9879 3 1 0 0 0 5 0 0  0.0000
1706887070.9952 0 0 3 7 0 0 0 0  0.0000
1706887071.0038 5 4 3 2 5 0 2 0  0.0000
1706887071.0113 0 0 0 3 0 1 4 0  0.0000
1706887071.0197 2 1 0 0 0 0 0 0  0.0000
1706887071.0270 0 0 0 3 0 2 1 6  0.0000
1706887071.0355 0 0 0 0 1 7 3 0  0.0000
1706887071.0427 0 0 1 0 0 0 0 0  0.0000
1706887071.0514 0 4 4 0 0 0 0 0  0.0000
1706887071.0589 0 1 1 3 4 2 0 0  0.0000
1706887071.0673 2 0 0 0 0 0 0 0  0.0000
1706887071.0757 3 0 0 0 0 0 0 0  0.0000
1706887071.0832 0 0 0 0 0 0 0 0  0.0000
1706887071.0916 0 0 0 0 0 0 0 0  0.0000
1706887071.0992 0 0 0 0 0 0 9 9  0.0000
1706887071.1078 0 0 0 6 6 11 11 3  0.0000
1706887071.1152 0 0 4 5 0 0 0 0  0.0000
1706887071.1234 6 8 8 7 5 7 5 0  0.0000
1706887071.1319 4 7 2 2 1 5 10 0  0.0000
1706887071.1390 0 3 0 0 1 0 0 0  0.0000
1706887071.1476 3 5 0 0 4 3 1 3  0.0000
1706887071.1551 0 1 0 0 3 5 6 3  0.0000
1706887071.1634 0 0 0 2 1 0 0 0  0.0000
1706887071.1708 3 4 7 1 0 2 4 5  0.0000
1706887071.1789 1 0 0 0 0 0 1 0  0.0000
1706887071.1874 1 3 1 0 2 0 0 0  0.0000
1706887071.1949 0 0 3 0 0 2 11 3  0.0000
1706887071.2035 0 0 3 0 0 0 0 0  0.0000
1706887071.2109 0 0 4 4 5 2 0 0  0.0000
1706887071.2194 4 3 5 3 3 0 1 9  0.0000
1706887071.2274 2 5 2 5 8 16 21 17  0.0000
1706887071.2357 2 2 1 4 0 5 4 0  0.0000
1706887071.2432 7 5 4 17 19 23 13 7  0.0000
1706887071.2518 8 11 16 10 9 10 8 9  0.0000
1706887071.2589 13 11 12 8 10 12 7 6  0.0000
1706887071.2673 5 5 11 7 5 0 0 0  0.0000
1706887071.2757 1 7 6 4 0 1 0 0  0.0000
1706887071.2830 8 9 4 0 0 0 0 0  0.0000
1706887071.2917 0 0 0 0 0 0 0 4  0.0000
1706887071.2993 0 0 0 0 0 0 0 4  0.0000
1706887071.3077 0 0 0 5 1 3 5 3  0.0000
1706887071.3151 0 0 1 0 0 0 0 4  0.0000
1706887071.3233 0 0 0 0 1 0 0 0  0.0000
1706887071.3317 0 5 7 3 2 0 1 0  0.0000
1706887071.3392 0 0 5 0 0 0 2 0  0.0000
1706887071.3478 0 0 0 0 0 0 1 0  0.0000
1706887071.3551 0 0 3 3 0 0 0 2  0.0000
1706887071.3629 5 0 0 0 4 7 2 4  0.0000
1706887071.3725 0 0 0 0 3 0 0 0  0.0000
1706887071.3789 0 1 5 3 2 4 2 0  0.0000
1706887071.3872 2 3 3 0 0 0 0 0  0.0000
1706887071.3957 1 1 0 0 0 2 2 0  0.0000
1706887071.4035 1 0 1 0 0 0 0 0  0.0000
1706887071.4109 0 0 0 0 0 0 0 0  0.0000
1706887071.4197 0 0 0 0 0 5 0 0  0.0000
1706887071.4273 0 0 0 0 0 0 0 0  0.0000
1706887071.4357 1 7 0 0 0 0 0 0  0.0000
1706887071.4444 0 0 1 0 1 4 13 8  0.0000
1706887071.4510 0 0 3 16 13 12 3 0  0.0000
1706887071.4594 10 10 5 0 0 0 0 0  0.0000
1706887071.4674 4 1 6 4 2 7 5 2  0.0000
1706887071.4754 0 0 0 6 3 1 4 0  0.0000
1706887071.4828 0 0 1 0 2 0 0 0  0.0000
1706887071.4914 0 0 0 0 4 6 3 0  0.0000
1706887071.4996 3 10 5 0 0 0 0 0  0.0000
1706887071.5072 0 2 0 0 0 0 0 0  0.0000
1706887071.5158 2 3 0 0 0 2 3 3  0.0000
1706887071.5228 0 0 0 1 0 4 4 0  0.0000
1706887071.5314 0 3 0 0 1 5 6 0  0.0000
1706887071.5398 1 0 2 5 5 10 9 0  0.0000
1706887071.5472 0 2 3 0 2 5 0 0  0.0000
1706887071.5557 0 6 0 0 0 1 0 0  0.0000
1706887071.5633 4 0 0 0 0 1 15 29  0.0000
1706887071.5717 0 0 0 1 13 20 19 13  0.0000
1706887071.5790 6 10 17 16 7 11 7 4  0.0000
1706887071.5875 14 8 10 6 10 8 12 5  0.0000
1706887071.5948 1 4 0 0 0 0 0 0  0.0000
1706887071.6034 7 10 6 9 5 10 5 0  0.0000
1706887071.6109 0 0 7 0 0 0 0 0  0.0000
1706887071.6193 0 0 0 0 0 0 0 0  0.0000
1706887071.6275 0 0 0 0 0 2 1 2  0.0000
1706887071.6350 0 0 1 0 2 4 3 0  0.0000
1706887071.6435 0 3 1 0 0 1 0 0  0.0000
1706887071.6510 2 10 8 5 5 0 0 0  0.0000
1706887071.6595 0 0 0 0 0 1 2 2  0.0000
1706887071.6669 0 0 0 0 0 0 1 0  0.0000
1706887071.6749 4 7 5 5 0 0 0 3  0.0000
1706887071.6834 2 1 0 0 0 0 1 1  0.0000
1706887071.6907 0 0 0 0 0 1 0 0  0.0000
1706887071.6993 0 0 6 2 2 4 0 0  0.0000
1706887071.7069 0 0 0 0 1 5 0 2  0.0000
1706887071.7153 0 0 0 1 0 0 0 0  0.0000
1706887071.7233 0 3 3 9 3 0 0 0  0.0000
1706887071.7319 0 2 2 0 0 0 0 0  0.0000
1706887071.7392 0 0 0 0 0 0 0 0  0.0000
1706887071.7469 0 0 0 0 0 0 0 0  0.0000
1706887071.7556 0 0 3 6 8 1 0 7  0.0000
1706887071.7635 0 0 0 0 0 0 0 0  0.0000
1706887071.7712 0 0 0 0 0 0 2 3  0.0000
1706887071.7795 0 0 0 4 9 12 10 9  0.0000
1706887071.7869 8 8 12 5 1 0 0 8  0.0000
1706887071.7954 0 0 0 0 2 0 4 2  0.0000
1706887071.8029 8 6 1 0 0 4 7 10  0.0000
1706887071.8111 0 0 0 0 2 3 6 0  0.0000
1706887071.8197 0 5 3 2 3 3 3 1  0.0000
1706887071.8279 3 11 8 1 0 0 0 0  0.0000
1706887071.8352 0 2 3 4 0 1 3 1  0.0000
1706887071.8438 0 6 9 2 0 0 0 3  0.0000
1706887071.8513 5 5 0 0 0 0 0 0  0.0000
1706887071.8595 0 0 0 0 4 6 8 6  0.0000
1706887071.8670 2 8 7 2 0 6 0 0  0.0000
1706887071.8753 0 0 2 2 0 0 0 2  0.0000
1706887071.8837 0 0 5 0 0 2 0 0  0.0000
1706887071.8911 5 4 5 5 1 0 4 9  0.0000
1706887071.8995 0 2 0 0 2 14 18 23  0.0000
1706887071.9069 0 8 18 20 10 15 7 8  0.0000
1706887071.9155 2 6 1 7 4 1 1 3  0.0000
1706887071.9236 21 19 17 11 17 10 3 1  0.0000
1706887071.9310 10 8 8 7 10 9 4 0  0.0000
1706887071.9396 11 13 10 8 0 0 0 0  0.0000
1706887071.9471 2 0 0 0 0 0 0 0  0.0000
1706887071.9556 4 0 0 0 0 2 5 3  0.0000
1706887071.9631 0 0 0 0 0 1 0 0  0.0000
1706887071.9718 0 0 2 0 3 5 0 0  0.0000
1706887071.9788 0 0 0 2 10 10 3 3  0.0000
1706887071.9873 0 0 5 0 2 0 0 0  0.0000
1706887071.9959 0 5 5 0 0 0 0 0  0.0000
1706887072.0033 3 3 5 0 0 1 10 0  0.0000
1706887072.0107 0 0 0 0 3 0 0 0  0.0000
1706887072.0194 3 7 4 0 0 0 0 0  0.0000
1706887072.0274 0 2 2 6 4 4 0 1  0.0000
1706887072.0357 0 0 1 3 4 0 0 0  0.0000
1706887072.0432 0 6 5 3 0 0 0 0  0.0000
1706887072.0516 1 0 0 0 0 1 0 0  0.0000
1706887072.0591 3 4 1 0 0 0 0 0  0.0000
1706887072.0677 1 5 0 0 0 0 0 0  0.0000
1706887072.0748 0 0 0 0 2 1 2 2  0.0000
1706887072.0831 0 0 0 0 0 0 0 0  0.0000
1706887072.0919 0 0 0 0 0 0 0 0  0.0000
1706887072.0993 0 0 0 0 0 0 0 6  0.0000
1706887072.1069 0 0 0 0 4 10 9 2  0.0000
1706887072.1156 8 3 4 0 4 0 2 11  0.0000
1706887072.1235 0 4 13 13 11 9 0 1  0.0000
1706887072.1310 8 8 4 0 0 3 0 4  0.0000
1706887072.1396 6 5 0 4 1 5 0 3  0.0000
1706887072.1469 0 0 1 8 2 3 1 0  0.0000
1706887072.1554 0 3 8 3 0 3 0 0  0.0000
1706887072.1630 4 6 2 2 0 3 0 0  0.0000
1706887072.1712 0 0 3 2 2 2 6 1  0.0000
1706887072.1794 0 0 0 0 0 3 2 2  0.0000
1706887072.1869 4 2 1 0 0 6 0 6  0.0000
1706887072.1953 0 0 0 0 0 2 0 4  0.0000
1706887072.2028 0 1 0 6 2 1 0 0  0.0000
1706887072.2114 0 6 9 6 5 0 0 0  0.0000
1706887072.2195 0 3 0 0 0 0 5 8  0.0000
1706887072.2277 2 2 3 3 3 12 18 17  0.0000
1706887072.2352 5 2 4 0 7 4 11 9  0.0000
1706887072.2436 2 0 0 13 24 25 16 12  0.0000
1706887072.2511 18 16 13 11 15 12 10 6  0.0000
1706887072.2593 9 9 11 10 8 6 3 0  0.0000
1706887072.2676 5 4 3 0 0 0 0 0  0.0000
1706887072.2749 0 0 1 1 0 0 0 0  0.0000
1706887072.2836 3 1 0 0 0 0 0 0  0.0000
1706887072.2909 0 0 0 0 0 0 1 10  0.0000
1706887072.2996 0 0 0 0 3 10 6 1  0.0000
1706887072.3069 0 0 2 3 0 0 0 0  0.0000
1706887072.3153 0 0 0 3 0 0 0 0  0.0000
1706887072.3235 0 1 2 0 0 1 0 1  0.0000
1706887072.3311 0 5 2 1 0 4 0 0  0.0000
1706887072.3395 0 0 0 0 0 0 0 0  0.0000
1706887072.3469 0 0 0 0 1 0 0 4  0.0000
1706887072.3555 2 0 0 0 0 1 0 0  0.0000
1706887072.3628 0 0 4 1 0 0 0 3  0.0000
1706887072.3714 0 0 0 5 4 12 3 4  0.0000
1706887072.3797 0 3 3 0 1 0 0 0  0.0000
1706887072.3871 0 1 1 1 0 0 0 0  0.0000
1706887072.3955 0 0 0 0 2 1 0 0  0.0000
1706887072.4031 0 0 0 0 0 0 0 0  0.0000
1706887072.4116 0 0 0 0 0 0 0 0  0.0000
1706887072.4194 0 0 0 0 1 0 0 0  0.0000
1706887072.4277 0 0 5 0 0 0 0 10  0.0000
1706887072.4351 0 0 0 0 0 0 0 2  0.0000
1706887072.4436 0 0 0 0 0 6 16 10  0.0000
1706887072.4512 0 4 11 10 5 8 2 0  0.0000
1706887072.4596 9 15 1 4 5 3 0 3  0.0000
1706887072.4671 4 0 0 1 3 2 3 5  0.0000
1706887072.4753 0 0 0 3 2 7 0 0  0.0000
1706887072.4835 0 3 4 2 3 0 0 0  0.0000
1706887072.4910 0 0 0 0 2 1 0 0  0.0000
1706887072.4996 1 3 10 0 0 1 0 0  0.0000
1706887072.5069 1 2 1 0 1 0 0 2  0.0000
1706887072.5154 10 0 0 0 5 7 4 3  0.0000
1706887072.5237 0 0 3 2 2 1 2 0  0.0000
1706887072.5315 0 2 2 8 6 0 1 0  0.0000
1706887072.5390 0 2 4 6 6 8 3 2  0.0000
1706887072.5474 0 0 0 2 4 0 0 0  0.0000
1706887072.5549 4 7 3 0 0 0 0 0  0.0000
1706887072.5634 0 1 1 2 2 3 8 12  0.0000
1706887072.5710 0 0 0 0 6 15 23 26  0.0000
1706887072.5790 0 4 11 16 20 19 9 2  0.0000
1706887072.5877 6 8 5 6 10 8 10 5  0.0000
1706887072.5953 1 6 2 0 0 2 0 2  0.0000
1706887072.6037 21 17 11 7 5 3 0 0  0.0000
1706887072.6114 5 4 1 2 0 0 0 0  0.0000
1706887072.6191 1 0 0 0 0 0 0 5  0.0000
1706887072.6272 0 0 0 0 0 2 5 8  0.0000
1706887072.6348 0 0 0 0 0 0 2 3  0.0000
1706887072.6435 0 0 0 0 0 5 0 0  0.0000
1706887072.6509 0 0 1 2 9 4 0 0  0.0000
1706887072.6595 0 0 0 0 0 0 0 0  0.0000
1706887072.6670 0 0 0 0 5 0 0 1  0.0000
1706887072.6751 3 5 1 1 6 0 1 1  0.0000
1706887072.6836 0 1 0 0 0 0 0 1  0.0000
1706887072.6912 0 0 0 0 0 0 0 0  0.0000
1706887072.6997 0 2 2 11 4 2 1 0  0.0000
1706887072.7071 0 0 0 5 2 0 0 2  0.0000
1706887072.7158 0 0 0 0 2 1 0 0  0.0000
1706887072.7229 0 0 9 5 0 7 2 0  0.0000
1706887072.7315 0 2 2 0 1 0 0 0  0.0000
1706887072.7390 0 0 0 0 0 0 0 0  0.0000
1706887072.7474 0 0 0 0 0 0 0 0  0.0000
1706887072.7550 0 0 0 0 0 0 0 0  0.0000
1706887072.7633 0 0 0 0 0 0 0 0  0.0000
1706887072.7708 0 0 0 0 0 0 0 0  0.0000
1706887072.7793 0 0 0 0 0 0 0 4  0.0000
1706887072.7869 0 0 0 0 1 8 8 8  0.0000
1706887072.7953 0 1 1 0 6 11 7 6  0.0000
1706887072.8037 0 0 0 5 11 8 0 0  0.0000
1706887072.8113 6 6 3 3 4 6 4 0  0.0000
1706887072.8197 3 0 1 5 3 0 0 0  0.0000
1706887072.8269 0 0 4 5 4 0 0 0  0.0000
1706887072.8356 5 4 4 4 0 0 0 4  0.0000
1706887072.8438 0 0 5 3 4 0 0 4  0.0000
1706887072.8513 0 0 1 3 0 0 1 0  0.0000
1706887072.8599 3 0 0 2 0 0 5 4  0.0000
1706887072.8673 0 0 0 4 6 3 0 0  0.0000
1706887072.8755 0 0 0 0 4 2 0 0  0.0000
1706887072.8831 0 1 2 0 3 5 3 2  0.0000
1706887072.8913 0 4 6 6 0 2 0 1  0.0000
1706887072.8988 0 0 1 0 0 1 0 0  0.0000
1706887072.9075 5 3 1 2 0 0 0 5  0.0000
1706887072.9148 0 0 0 0 0 1 6 17  0.0000
1706887072.9231 0 3 0 1 4 13 29 25  0.0000
1706887072.9327 0 5 13 18 30 22 12 10  0.0000
1706887072.9391 10 16 16 8 7 10 13 7  0.0000
1706887072.9477 4 0 0 0 0 6 0 0  0.0000
1706887072.9552 6 1 5 0 0 2 3 0  0.0000
1706887072.9636 5 4 6 2 6 0 0 0  0.0000
1706887072.9712 2 6 0 0 0 0 0 0  0.0000
1706887072.9795 0 0 0 0 0 0 2 2  0.0000
1706887072.9869 0 0 0 0 0 3 5 0  0.0000
1706887072.9956 0 0 0 3 9 5 0 0  0.0000
1706887073.0032 2 0 0 3 0 0 0 0  0.0000
1706887073.0116 0 2 5 0 2 4 0 0  0.0000
1706887073.0192 0 3 0 0 0 0 0 0  0.0000
1706887073.0274 3 1 0 0 0 0 0 0  0.0000
1706887073.0357 0 0 0 0 0 0 0 0  0.0000
1706887073.0433 0 1 0 0 3 5 0 5  0.0000
1706887073.0519 0 0 0 0 0 0 0 0  0.0000
1706887073.0593 0 0 0 0 0 0 0 0  0.0000
1706887073.0678 0 0 3 0 1 1 2 0  0.0000
1706887073.0750 0 0 1 2 0 0 0 0  0.0000
1706887073.0835 0 0 0 0 3 0 0 0  0.0000
1706887073.0910 1 2 0 1 1 0 0 0  0.0000
1706887073.0996 0 0 0 0 0 0 0 0  0.0000
1706887073.1071 0 0 0 0 0 0 0 0  0.0000
1706887073.1157 0 0 0 0 0 0 2 1  0.0000
1706887073.1241 0 0 0 0 0 0 0 0  0.0000
1706887073.1316 0 0 0 0 0 0 0 7  0.0000
1706887073.1393 0 0 0 0 11 18 17 16  0.0000
1706887073.1480 2 0 7 4 7 5 2 0  0.0000
1706887073.1553 1 12 4 0 0 0 0 1  0.0000
1706887073.1637 19 11 5 2 0 1 2 10  0.0000
1706887073.1713 0 2 1 0 0 0 0 0  0.0000
1706887073.1794 1 0 1 0 0 0 0 0  0.0000
1706887073.1869 0 0 0 0 2 0 0 0  0.0000
1706887073.1955 0 8 2 0 0 1 0 0  0.0000
1706887073.2037 0 3 0 0 0 0 3 0  0.0000
1706887073.2113 0 1 0 0 0 5 7 7  0.0000
1706887073.2199 0 0 0 0 0 4 3 0  0.0000
1706887073.2269 1 0 0 0 0 0 3 5  0.0000
1706887073.2354 3 0 0 1 0 3 3 6  0.0000
1706887073.2429 0 0 0 3 0 0 0 0  0.0000
1706887073.2512 0 6 2 0 0 0 0 0  0.0000
1706887073.2596 1 1 3 1 4 8 20 21  0.0000
1706887073.2681 0 0 0 0 5 1 7 5  0.0000
1706887073.2752 0 3 0 7 11 18 11 8  0.0000
1706887073.2838 9 11 18 21 17 13 13 6  0.0000
1706887073.2934 17 15 12 12 7 7 6 8  0.0000
1706887073.2997 6 4 9 8 6 5 0 0  0.0000
1706887073.3073 4 1 4 1 0 0 0 1  0.0000
1706887073.3159 1 1 2 3 0 0 0 0  0.0000
1706887073.3229 0 0 0 0 0 0 0 4  0.0000
1706887073.3316 0 0 0 0 3 5 0 3  0.0000
1706887073.3403 0 0 0 0 0 0 1 1  0.0000
1706887073.3476 0 1 9 8 5 5 3 4  0.0000
1706887073.3550 0 0 0 0 1 0 0 0  0.0000
1706887073.3637 1 0 0 0 0 4 0 0  0.0000
1706887073.3710 0 1 2 6 5 0 0 0  0.0000
1706887073.3792 0 0 0 0 0 0 1 2  0.0000
1706887073.3877 2 0 0 0 0 5 2 1  0.0000
1706887073.3950 0 0 0 4 3 2 4 0  0.0000
1706887073.4036 0 0 0 5 1 0 0 1  0.0000
1706887073.4122 0 0 0 0 1 2 0 0  0.0000
1706887073.4195 0 4 10 3 3 0 2 0  0.0000
1706887073.4276 0 1 1 3 1 1 1 0  0.0000
1706887073.4362 0 0 1 0 0 4 3 0  0.0000
1706887073.4435 0 0 0 3 2 0 0 0  0.0000
1706887073.4511 0 0 0 0 0 0 0 0  0.0000
1706887073.4599 0 0 0 0 0 0 0 0  0.0000
1706887073.4673 0 0 0 0 0 0 2 2  0.0000
1706887073.4755 0 0 0 0 0 0 0 0  0.0000
1706887073.4843 0 0 0 0 0 0 5 14  0.0000
1706887073.4917 0 0 0 5 15 14 4 4  0.0000
1706887073.4993 5 4 5 2 0 0 0 0  0.0000
1706887073.5080 0 0 0 0 0 6 1 0  0.0000
1706887073.5153 3 2 9 3 0 6 0 0  0.0000
1706887073.5235 0 0 0 0 0 0 0 0  0.0000
1706887073.5322 0 6 3 2 2 3 1 6  0.0000
1706887073.5395 0 0 2 3 1 1 0 2  0.0000
1706887073.5471 2 0 0 0 0 2 0 0  0.0000
1706887073.5558 0 0 0 0 0 5 3 6  0.0000
1706887073.5630 0 0 0 3 2 3 3 1  0.0000
1706887073.5716 0 4 3 0 0 2 2 0  0.0000
