% Edge sensor logfile normalized 'log_20231228_095819.400/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703753900.9365 825 1000 794 490 443 410 403 454  0.0445
1703753900.9445 782 997 805 492 443 405 399 426  0.0450
1703753900.9532 706 993 837 512 435 386 371 409  0.0467
1703753900.9605 679 972 873 565 465 400 386 446  0.0480
1703753900.9686 669 965 914 594 459 413 403 435  0.0494
1703753900.9763 623 924 914 614 459 393 381 454  0.0474
1703753900.9845 557 904 933 634 451 410 384 457  0.0457
1703753900.9925 580 906 982 676 473 435 418 451  0.0492
1703753901.0012 544 881 1000 689 449 381 389 420  0.0482
1703753901.0093 501 831 997 720 469 391 394 403  0.0478
1703753901.0165 508 826 1000 776 497 400 394 429  0.0515
1703753901.0253 495 806 1000 811 516 422 416 443  0.0524
1703753901.0335 442 790 1000 833 526 415 386 398  0.0519
1703753901.0404 432 751 985 847 564 408 413 435  0.0517
1703753901.0492 478 738 976 913 616 449 413 418  0.0552
1703753901.0572 415 676 942 909 630 422 408 403  0.0513
1703753901.0643 396 630 897 935 640 425 391 409  0.0489
1703753901.0732 422 594 871 966 698 466 438 429  0.0503
1703753901.0812 438 574 835 991 730 447 413 420  0.0506
1703753901.0883 422 535 792 1000 765 462 408 401  0.0496
1703753901.0970 442 523 747 997 823 525 436 435  0.0506
1703753901.1052 422 498 719 1000 857 557 453 429  0.0503
1703753901.1132 429 496 685 968 893 577 421 432  0.0493
1703753901.1209 429 485 653 968 939 638 448 449  0.0510
1703753901.1290 435 505 616 931 977 679 461 477  0.0514
1703753901.1372 435 510 582 889 995 716 468 466  0.0517
1703753901.1449 409 496 535 835 1000 767 463 463  0.0515
1703753901.1531 432 494 501 796 1000 806 528 494  0.0522
1703753901.1611 425 528 501 762 1000 848 551 485  0.0528
1703753901.1688 415 521 501 711 967 887 586 485  0.0516
1703753901.1768 412 510 483 660 933 948 635 497  0.0510
1703753901.1850 422 523 483 614 905 977 700 528  0.0522
1703753901.1927 386 505 481 549 859 1000 745 556  0.0531
1703753901.2009 369 496 477 536 823 1000 775 567  0.0538
1703753901.2089 392 519 503 509 775 1000 810 593  0.0538
1703753901.2166 372 485 483 492 730 975 825 632  0.0535
1703753901.2246 359 489 475 472 688 965 877 655  0.0531
1703753901.2327 412 528 509 483 664 958 927 694  0.0550
1703753901.2407 389 512 509 494 652 938 955 782  0.0546
1703753901.2487 386 482 483 490 614 907 985 810  0.0522
1703753901.2567 372 482 488 467 592 880 1000 853  0.0506
1703753901.2644 435 496 494 507 592 865 1000 872  0.0502
1703753901.2724 379 485 477 487 568 836 1000 895  0.0484
1703753901.2804 382 457 468 494 560 828 1000 906  0.0478
1703753901.2885 402 485 492 516 578 828 1000 994  0.0484
1703753901.2966 425 482 481 521 562 814 1000 966  0.0473
1703753901.3046 382 464 462 492 558 811 1000 926  0.0470
1703753901.3133 422 494 481 518 580 841 1000 968  0.0490
1703753901.3203 419 487 496 527 574 826 1000 974  0.0482
1703753901.3285 435 482 479 514 576 841 1000 977  0.0488
1703753901.3374 402 476 468 512 554 831 1000 951  0.0477
1703753901.3443 435 492 507 545 590 875 1000 960  0.0504
1703753901.3524 405 482 486 501 566 826 1000 957  0.0479
1703753901.3612 412 464 477 503 562 848 1000 926  0.0486
1703753901.3692 409 473 490 518 572 875 1000 929  0.0497
1703753901.3763 405 487 507 521 596 865 1000 901  0.0504
1703753901.3852 366 466 479 503 560 855 1000 850  0.0487
1703753901.3932 382 476 492 532 600 899 1000 844  0.0514
1703753901.4013 372 480 501 503 594 909 1000 799  0.0514
1703753901.4091 372 469 490 512 620 914 1000 762  0.0526
1703753901.4171 353 469 503 507 600 911 1000 720  0.0517
1703753901.4252 376 489 509 518 628 951 1000 725  0.0536
1703753901.4331 353 453 486 492 610 936 960 680  0.0512
1703753901.4411 353 462 494 505 634 948 927 646  0.0501
1703753901.4491 359 476 496 496 644 982 927 635  0.0504
1703753901.4568 363 473 509 507 662 987 907 624  0.0504
1703753901.4653 349 462 498 490 670 977 857 576  0.0475
1703753901.4733 349 469 483 490 680 1000 850 598  0.0488
1703753901.4810 359 473 490 498 700 992 825 536  0.0469
1703753901.4891 333 457 477 485 702 1000 812 536  0.0466
1703753901.4971 320 471 477 481 728 1000 800 511  0.0474
1703753901.5049 346 480 513 518 763 1000 807 533  0.0511
1703753901.5131 363 482 494 521 757 1000 783 502  0.0489
1703753901.5212 316 471 501 509 771 1000 763 494  0.0483
1703753901.5289 376 498 507 532 795 1000 773 508  0.0509
1703753901.5371 382 489 507 536 817 1000 760 466  0.0505
1703753901.5450 372 487 492 529 827 1000 753 460  0.0503
1703753901.5527 346 464 492 536 829 1000 748 468  0.0504
1703753901.5609 402 514 516 567 857 1000 758 491  0.0532
1703753901.5689 359 478 479 538 833 1000 718 446  0.0485
1703753901.5767 363 498 481 547 835 1000 703 460  0.0478
1703753901.5849 386 492 501 547 877 1000 725 468  0.0508
1703753901.5929 396 507 503 574 873 1000 705 446  0.0501
1703753901.6008 369 482 475 569 855 1000 705 437  0.0494
1703753901.6087 366 482 492 576 869 1000 708 446  0.0503
1703753901.6167 392 489 501 580 875 1000 718 454  0.0513
1703753901.6244 382 492 490 574 871 1000 705 432  0.0500
1703753901.6327 399 496 492 560 861 1000 698 451  0.0488
1703753901.6407 392 505 496 580 893 1000 718 483  0.0519
1703753901.6486 389 496 481 560 859 1000 708 440  0.0494
1703753901.6566 376 480 464 538 859 1000 693 466  0.0477
1703753901.6646 389 494 494 569 871 1000 723 480  0.0513
1703753901.6733 405 519 494 545 873 1000 720 457  0.0502
1703753901.6813 382 480 483 549 857 1000 708 454  0.0490
1703753901.6887 376 494 488 536 865 1000 723 477  0.0500
1703753901.6964 399 512 509 563 865 1000 750 505  0.0530
1703753901.7044 379 496 490 529 853 1000 740 480  0.0506
1703753901.7126 386 498 498 556 851 1000 748 483  0.0519
1703753901.7204 402 505 496 552 859 1000 763 516  0.0535
1703753901.7284 409 505 501 541 833 1000 750 480  0.0509
1703753901.7367 343 485 481 532 825 1000 733 468  0.0492
1703753901.7445 386 494 501 536 837 1000 763 502  0.0520
1703753901.7525 369 487 498 532 819 1000 775 494  0.0517
1703753901.7605 372 498 492 529 833 1000 770 497  0.0520
1703753901.7692 353 489 488 509 805 1000 778 511  0.0510
1703753901.7773 386 528 535 538 827 1000 802 514  0.0539
1703753901.7846 366 496 483 514 797 1000 788 514  0.0514
1703753901.7934 330 482 494 518 803 1000 778 542  0.0519
1703753901.8005 366 492 496 514 807 1000 815 533  0.0535
1703753901.8087 382 494 507 543 795 1000 817 525  0.0536
1703753901.8165 366 473 483 514 789 1000 798 514  0.0515
1703753901.8247 372 492 507 532 791 1000 815 559  0.0540
1703753901.8329 366 505 511 525 785 1000 832 556  0.0541
1703753901.8406 333 476 490 501 761 1000 832 545  0.0520
1703753901.8486 333 466 486 505 759 1000 832 536  0.0517
1703753901.8567 366 498 509 507 773 1000 847 581  0.0545
1703753901.8643 356 478 490 496 755 1000 825 545  0.0513
1703753901.8725 293 448 477 481 706 1000 840 528  0.0477
1703753901.8805 366 482 490 503 742 1000 850 570  0.0523
1703753901.8884 372 492 503 498 728 1000 877 579  0.0524
1703753901.8964 330 469 486 478 700 1000 835 548  0.0476
1703753901.9044 346 482 475 492 712 1000 867 564  0.0503
1703753901.9133 382 498 507 503 716 1000 880 607  0.0527
1703753901.9204 323 460 471 474 682 1000 860 573  0.0482
1703753901.9284 346 471 468 450 688 1000 847 559  0.0477
1703753901.9373 336 473 481 478 678 1000 885 584  0.0491
1703753901.9443 326 466 483 481 684 1000 867 562  0.0482
1703753901.9523 320 476 486 452 654 995 860 556  0.0461
1703753901.9603 346 494 483 467 694 1000 895 584  0.0503
1703753901.9684 376 496 503 487 690 1000 892 601  0.0507
1703753901.9764 363 476 496 487 678 1000 872 596  0.0493
1703753901.9853 372 482 490 476 684 1000 902 604  0.0507
1703753901.9923 379 496 518 496 704 1000 900 621  0.0528
1703753902.0003 376 487 507 487 688 1000 875 581  0.0493
1703753902.0092 359 462 475 470 686 1000 867 601  0.0498
1703753902.0173 389 494 494 483 704 1000 890 587  0.0510
1703753902.0243 359 471 479 472 704 1000 860 590  0.0503
1703753902.0333 336 478 475 467 688 1000 862 553  0.0479
1703753902.0413 363 492 488 487 704 1000 867 590  0.0506
1703753902.0484 363 494 503 487 712 1000 867 598  0.0516
1703753902.0571 366 480 490 490 724 1000 837 559  0.0501
1703753902.0651 349 464 477 481 724 1000 845 573  0.0508
1703753902.0732 382 501 505 514 755 1000 862 593  0.0546
1703753902.0810 376 482 492 492 740 1000 840 542  0.0507
1703753902.0891 366 478 479 487 751 1000 817 545  0.0506
1703753902.0973 366 498 492 498 771 1000 832 562  0.0530
1703753902.1050 392 521 498 518 789 1000 845 590  0.0559
1703753902.1130 389 503 481 498 765 1000 805 533  0.0507
1703753902.1210 359 503 486 501 801 1000 807 570  0.0538
1703753902.1287 422 535 522 534 821 1000 807 556  0.0549
1703753902.1369 386 503 507 521 811 1000 788 545  0.0529
1703753902.1452 372 489 481 516 801 1000 783 508  0.0512
1703753902.1529 409 517 501 532 837 1000 795 525  0.0540
1703753902.1609 419 510 494 525 829 1000 765 497  0.0514
1703753902.1688 402 505 471 518 823 1000 755 497  0.0505
1703753902.1766 419 530 496 545 847 1000 768 519  0.0532
1703753902.1849 442 526 498 543 859 1000 768 542  0.0541
1703753902.1930 402 517 494 534 841 1000 748 488  0.0510
1703753902.2007 389 514 483 545 857 1000 735 505  0.0512
1703753902.2087 422 521 488 549 873 1000 738 528  0.0524
1703753902.2167 432 535 505 543 859 1000 743 488  0.0515
1703753902.2244 396 514 496 549 869 1000 718 480  0.0502
1703753902.2327 409 528 496 558 881 1000 743 497  0.0527
1703753902.2407 402 526 513 583 891 1000 713 494  0.0517
1703753902.2485 422 526 494 565 895 1000 693 483  0.0495
1703753902.2565 419 523 503 572 895 1000 713 477  0.0513
1703753902.2645 438 537 507 596 909 1000 700 500  0.0514
1703753902.2733 409 526 505 589 881 1000 695 494  0.0502
1703753902.2804 405 521 492 576 893 1000 690 485  0.0497
1703753902.2885 419 537 507 594 903 1000 693 505  0.0508
1703753902.2973 422 526 509 574 889 1000 688 474  0.0494
1703753902.3043 379 505 494 578 893 1000 673 454  0.0488
1703753902.3123 425 542 518 598 919 1000 693 477  0.0513
1703753902.3213 409 535 518 614 901 1000 705 485  0.0525
1703753902.3293 389 517 511 603 915 1000 690 494  0.0512
1703753902.3363 396 505 511 594 897 1000 685 491  0.0502
1703753902.3451 412 526 528 631 929 1000 700 488  0.0534
1703753902.3531 396 519 505 594 889 1000 695 491  0.0506
1703753902.3612 389 512 505 592 889 1000 693 468  0.0504
1703753902.3691 429 533 520 578 901 1000 700 494  0.0506
1703753902.3770 405 528 522 603 891 1000 715 468  0.0525
1703753902.3852 382 507 498 558 865 1000 700 460  0.0489
1703753902.3929 405 526 528 583 873 1000 723 497  0.0520
1703753902.4009 422 535 531 587 903 1000 725 471  0.0529
1703753902.4091 392 517 511 583 871 1000 720 468  0.0516
1703753902.4169 386 505 494 547 871 1000 725 485  0.0508
1703753902.4249 425 526 533 600 885 1000 760 500  0.0555
1703753902.4331 389 510 498 560 865 1000 728 466  0.0511
1703753902.4408 396 507 507 578 869 1000 715 480  0.0510
1703753902.4488 412 519 516 576 869 1000 735 494  0.0525
1703753902.4569 429 530 524 572 875 1000 755 505  0.0540
1703753902.4648 379 501 505 549 851 1000 728 477  0.0504
1703753902.4729 402 514 522 574 853 1000 748 522  0.0532
1703753902.4809 409 519 520 560 861 1000 750 519  0.0531
1703753902.4888 419 519 518 565 867 1000 748 505  0.0530
1703753902.4968 399 501 505 541 835 1000 743 480  0.0506
1703753902.5049 438 517 531 565 853 1000 793 525  0.0555
1703753902.5126 399 507 503 545 849 1000 768 508  0.0531
1703753902.5206 399 501 507 538 831 1000 768 525  0.0526
1703753902.5287 429 514 526 576 855 1000 775 536  0.0553
1703753902.5365 422 512 511 556 845 1000 785 525  0.0546
1703753902.5447 412 514 511 534 835 1000 748 511  0.0511
1703753902.5527 386 521 501 547 845 1000 775 545  0.0542
1703753902.5604 409 512 505 549 837 1000 775 550  0.0542
1703753902.5684 409 498 501 541 851 1000 775 550  0.0544
1703753902.5764 392 507 494 541 837 1000 790 533  0.0543
1703753902.5843 405 517 503 547 849 1000 820 576  0.0576
1703753902.5925 412 521 513 549 845 1000 793 553  0.0555
1703753902.6006 382 489 505 545 839 1000 810 564  0.0563
1703753902.6093 402 507 505 543 855 1000 830 598  0.0590
1703753902.6173 422 507 501 560 867 1000 850 618  0.0615
1703753902.6253 405 501 490 547 855 1000 807 596  0.0581
1703753902.6332 389 492 494 549 837 1000 802 590  0.0570
1703753902.6404 402 510 511 565 863 1000 827 615  0.0607
1703753902.6484 402 503 498 558 827 1000 778 564  0.0547
1703753902.6572 379 487 496 541 829 1000 750 542  0.0518
1703753902.6652 419 503 498 576 849 1000 753 562  0.0544
1703753902.6732 432 535 522 592 843 1000 738 548  0.0534
1703753902.6811 386 501 498 572 825 973 708 508  0.0489
1703753902.6892 389 496 520 565 841 995 718 542  0.0504
1703753902.6973 432 528 518 580 857 990 720 545  0.0517
1703753902.7050 392 505 498 574 849 1000 718 531  0.0509
1703753902.7130 412 503 494 583 829 960 690 522  0.0480
1703753902.7210 412 528 516 580 871 997 710 536  0.0510
1703753902.7289 389 512 511 587 859 973 685 525  0.0488
1703753902.7370 359 501 494 583 847 975 673 500  0.0476
1703753902.7450 415 539 520 594 855 987 700 539  0.0500
1703753902.7528 402 526 526 607 873 975 693 525  0.0506
1703753902.7608 415 523 531 614 851 965 678 477  0.0494
1703753902.7690 372 512 507 594 865 965 688 508  0.0495
1703753902.7767 412 533 535 625 885 970 683 516  0.0512
1703753902.7849 379 526 511 596 873 941 660 502  0.0479
1703753902.7928 422 530 524 618 873 953 653 511  0.0486
1703753902.8005 422 526 520 634 885 975 670 539  0.0509
1703753902.8086 422 537 531 640 889 958 665 511  0.0509
1703753902.8168 369 510 507 623 865 916 633 485  0.0472
1703753902.8245 422 517 524 638 897 958 648 514  0.0500
1703753902.8326 399 501 496 627 883 931 633 480  0.0480
1703753902.8406 412 528 513 629 891 924 628 480  0.0479
1703753902.8483 386 521 509 623 867 909 603 471  0.0457
1703753902.8563 412 551 539 651 893 921 630 514  0.0493
1703753902.8646 415 519 492 640 887 897 598 466  0.0466
1703753902.8724 386 496 501 645 897 914 610 494  0.0479
1703753902.8804 455 544 516 651 903 902 598 508  0.0476
1703753902.8885 455 528 531 658 905 911 600 483  0.0484
1703753902.8973 458 533 520 643 891 877 576 440  0.0455
1703753902.9044 462 558 548 656 915 897 600 505  0.0481
1703753902.9124 528 592 571 669 923 889 610 502  0.0493
1703753902.9213 531 585 584 689 923 892 600 480  0.0503
1703753902.9293 587 642 591 687 921 894 573 483  0.0492
1703753902.9363 699 699 648 718 951 907 603 505  0.0567
1703753902.9451 759 733 657 716 947 907 596 497  0.1093
1703753902.9533 801 783 680 709 917 889 596 497  0.1089
1703753902.9604 884 835 736 758 959 911 603 516  0.1096
1703753902.9691 953 883 785 780 971 921 638 522  0.1115
1703753902.9772 970 929 811 804 959 897 605 514  0.1094
1703753902.9843 1000 977 869 840 975 919 623 548  0.1107
1703753902.9931 1000 990 912 886 989 946 655 576  0.1127
1703753903.0013 1000 986 925 902 991 921 658 593  0.1126
1703753903.0093 1000 1000 965 949 1000 953 698 624  0.1156
1703753903.0170 1000 1000 1000 995 1000 970 763 703  0.1350
1703753903.0250 1000 1000 1000 991 1000 973 830 782  0.1350
1703753903.0332 1000 988 1000 1000 983 975 877 841  0.1350
1703753903.0411 976 1000 1000 1000 1000 1000 992 974  0.1350
1703753903.0491 996 997 1000 1000 1000 1000 1000 1000  0.1350
1703753903.0571 976 988 997 1000 995 1000 1000 1000  0.1350
1703753903.0648 976 981 997 1000 1000 987 1000 1000  0.1350
1703753903.0728 960 972 995 1000 1000 1000 1000 1000  0.1350
1703753903.0808 904 943 970 1000 993 982 997 1000  0.1350
1703753903.0890 861 913 937 995 1000 985 995 1000  0.1350
1703753903.0969 775 865 920 986 989 992 997 1000  0.1350
1703753903.1049 716 824 892 962 963 975 992 1000  0.1350
1703753903.1126 607 753 852 917 929 951 972 1000  0.1227
1703753903.1206 567 694 815 909 935 951 982 1000  0.1148
1703753903.1288 518 665 792 891 897 941 975 1000  0.1104
1703753903.1367 455 594 725 847 865 909 942 1000  0.1001
1703753903.1448 419 544 676 798 811 872 915 960  0.0926
1703753903.1529 409 537 655 756 773 836 887 974  0.0878
1703753903.1606 405 505 586 665 704 777 817 906  0.0598
1703753903.1686 372 476 528 603 644 701 748 824  0.0389
1703753903.1767 412 494 520 567 606 667 685 765  0.0157
1703753903.1846 389 496 501 545 596 596 620 680  0.0000
